,Unnamed: 0,date,city,duration,summary,posted,state_idaho,state_utah,Changing,Chevron,Cigar,Circle,Cone,Cross,Cylinder,Diamond,Disk,Egg,Fireball,Flash,Formation,Light,Other,Oval,Rectangle,Sphere,Teardrop,Triangle,Unknown,changing,light,other
90148,90148,1/11/17 23:45,Midvale,3-4 seconds,Rainbow of colors disrupts the Utah night sky.,1/12/17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90149,90149,1/5/17 22:15,Sandy,7 minutes,Four orbs in the sky.,1/6/17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90150,90150,12/31/16 23:00,Saint George,45 seconds,"2 lights N of St George Ut, Red starlike light stationary, Blue/green light moving beneath,occasionally disappearing",1/6/17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90151,90151,12/19/16 03:30,Salt Lake City,5 minutes,Triangular shaped object changing speed.  ((anonymous report)),12/21/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90152,90152,12/18/16 21:00,St. George,2-3 seconds,V-shaped lights heading SW at high rate of speed. No sound.,12/21/16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90153,90153,12/11/16 20:00,St. George,30 minutes & continuing,Strange diagonal string like lights.,12/15/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90154,90154,12/5/16 18:39,Ivins,Seconds,Vertical red dots of lights on horizon that looked like radio towers--3 or 4 of them--had been erected overnight.,12/15/16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90155,90155,11/22/16 21:00,Santa Clara,30 seconds,Southern Utah sceptic reporting cloaking UFO in hopes someone else saw it,12/5/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90156,90156,11/22/16 21:00,Santa Clara,30 seconds,Southern Utah sceptic reporting cloaking UFO in hopes someone else saw it.,12/5/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90157,90157,11/19/16 21:30,Salt Lake City,10 minutes,Multiple objects headed south to north.,12/5/16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90158,90158,11/11/16 18:24,Salt Lake City,5 minutes,I observed one or two extremely bright white lights east of my location. The intensity of the light(s) was the same as a halogen headli,12/5/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90159,90159,11/4/16 22:20,Centerville,20 seconds,Orange light over Davis County,11/11/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90160,90160,11/3/16 23:00,Park City,all night,"Bright lights, Disk, Hangs in the North and East sky every night, White light,",11/11/16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90161,90161,11/3/16 20:42,West Jordan,10 minutes,Flying over West Jordan higher than a plane not making noise.  Red and green lights. ((NUFORC Note:  Aircraft?  PD)),11/4/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90162,90162,10/27/16 06:30,Virgin,20 minutes,Round Bright light over the Arizona Strip.,12/5/16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90163,90163,10/20/16 21:00,Park City,30 minutes,The disc object with bright lights came from the North and disappeared over the mountains to the North,10/27/16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90164,90164,10/20/16 09:00,Park City,30,((HOAX??))  Bright disc shaped object.,10/21/16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90165,90165,10/17/16 20:37,Orem,30 minutes,"My girlfriend saw a light,over the western mountains,across from Utah Lake. I looked out the window and it was a big, gold light. It wa",10/21/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90166,90166,10/13/16 07:30,Riverton,15 minutes,Saw a streak of light vertical in the sky. At first I thought it was a plane crashing into the mountains.,10/13/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90167,90167,10/5/16 19:50,Orem,5 seconds,Bright yellow light skipped across sky than disappeared in a green glowing flash,10/11/16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90168,90168,9/26/16 16:00,Apple Valley,4 hours,Glowing orb hovers in southern Utah for over four hours.,9/30/16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90169,90169,9/20/16 21:00,Salt Lake City,10-15 minutes,"Kite formation, including tail, traveled S to N along Wasatch over Red Butte",9/22/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90170,90170,9/20/16 20:45,Salt Lake City,10 minutes,Constant speed lights moving NW on 9/20/16,9/22/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90171,90171,9/17/16 10:00,Layton,15-20 minutes,Triangle silver object hovering 15-20 min,9/22/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90172,90172,9/17/16 08:45,Orem,10 seconds,Hovering craft and lights over the Scera Shell,9/22/16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90173,90173,9/5/16 22:30,St. George (40 miles outside of),15 seconds,Perfect triangle craft with green-steady/yellow-steady/red flashing lights flying LOW and SLOW on Labor Day.,9/22/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90174,90174,9/5/16 01:00,Taylorsville,20 minutes,Nine Flying Disc  spotted in Taylorsville Utah 09/05/2016,9/9/16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90175,90175,9/4/16 18:40,Winnemucca,20 seconds,Looked up towards western sky off of I-80 west by Winnemucca NV. Seen a bright silver oval longated object in sky.  It was there for ab,9/9/16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90176,90176,8/30/16 19:59,Hyrum,5 minutes,Bright flash that lasted around 3 sec.  Then a smoke trail.  Was traveling it a E dir. Smoke trail continued. ((NUFORC Note:  Meteor?)),9/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90177,90177,8/29/16 23:39,Herriman,7 seconds,Black triangle with white lights in corners.,9/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90178,90178,8/20/16 23:00,Cedar Hills,10 minutes,"35-50 white star-like lights, moving a cross sky, toward NSA building.",8/25/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90179,90179,8/19/16 22:00,Salt Lake City,2 minutes,Bright planet shaped white light that travelled in the night sky that went out replaced with a much smaller red light a short distance,10/13/16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90180,90180,8/18/16 22:30,Layton,10-20 seconds,One very bright strobe ufo.,8/25/16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90181,90181,8/11/16 21:16,Salt Lake City,5 minutes,Dark UFO moving slowly northbound on I-15,8/16/16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90182,90182,8/8/16 20:12,Sandy (suburb of SLC),~5-6 minutes,"Cigar-shaped object hovering over mountains East of Sandy, UT",8/16/16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90184,90184,8/6/16 22:45,Layton,20 minutes,They looked like a hundreds of satellites drifting through the sky. Glittery blinking lights heading Northwest. Very strange. I can't s,8/16/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90185,90185,7/29/16 04:50,Riverton,20 seconds,Completely dark oblong object silhouetted only by the starlight backdrop and still night sky ether. No lights at all. 1&quot; long,3/23/17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90186,90186,7/27/16 23:00,St. George,2 minutes,"Observed a lighted streamer like object flying or being towed over St George, UT.  ((NUFORC Note:  Space debris.  PD))",8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90187,90187,7/27/16 22:50,Tooele,5-10 minutes,"Bunch of super bright lights on base in long triangle; was gliding, with a humming sound.  After 2-3 blocks, it disappeared!",8/16/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90188,90188,7/27/16 22:45,Salt Lake City,2 minutes,10 to 15 slow traveling fireballs that faded into darkness. ((NUFORC Note:  Chinese rocket re-entry.  PD)),8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90189,90189,7/27/16 22:45,South Jordan,20 seconds,Coordinated orange lights moving slowly W to E and fading out.  ((NUFORC Note:  Chinese rocket re-entry.  PD)),8/2/16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90190,90190,7/27/16 22:45,Ogden,10 seconds,Dragon-like wavy orange and red streaks seen in Ogden.  ((NUFORC Note:  Chinese rocket re-entry.  PD)),8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90191,90191,7/27/16 22:45,St. George,1 minute,A trail of burning light flew just above the southeastern horizon tonight.  ((NUFORC Note:  Chinese rocket re-entry.  PD)),8/2/16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90192,90192,7/27/16 22:45,Heber,30 seconds,Tight formation light streams in sky moving slow.  ((NUFORC Note:  Re-entering space debris.  PD)),8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90193,90193,7/27/16 22:45,West Valley City,45 seconds,My husband and I were sitting on the front porch talking and I turned my head just to look up at the sky. At that moment a cluster of w,8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90194,90194,7/27/16 22:43,Salt Lake City,40 seconds,"I saw two balls of whitish-yellow light in the southern sky of SLC, UT traveling W to E.  ((NUFORC Note:  Space debris.  PD))",8/2/16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90195,90195,7/27/16 22:40,Salt Lake City,1 minute,Seen 10 to 15 lights looked like shooting stars but didnt go out looked like missiles.  ((NUFORC Note:  Space debris.  PD)),8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90196,90196,7/27/16 22:40,Lindon,1:20 seconds,I was outside in my back yard when I noticed a light moving.  ((NUFORC Note:  Chinese rocket re-entry.  PD)),8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90197,90197,7/27/16 22:40,Heber City Canyon,3-4 minutes,"10-12 beaming lights, followed by green circular light.  ((NUFORC Note:  Space debris re-entering atmosphere.  PD))",8/2/16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90198,90198,7/27/16 22:40,St. George,5 minutes,A/c speed object flying and then turns into a long fireball. ((NUFORC Note:  Chinese rocket re-entry.  PD)),8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90199,90199,7/27/16 22:39,West Valley,2 minutes,Anyone see the objects in the sky with the shiny light behind it?  We were on the freeway headed W. ((NUFORC Note:  Space debris.  PD)),8/2/16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90200,90200,7/27/16 22:37,Layton,1 minute,Slow moving meteorite or plane burning.  ((NUFORC Note:  Chinese rocket re-entry.  PD)),8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90201,90201,7/27/16 22:35,Cedar Valley,15 minutes,"There was a very, large object which was multi-colored, low in the sky,  ((NUFORC Note:  Space debris re-entering atmosphere.  PD))",8/2/16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90202,90202,7/27/16 22:35,West Valley City,10-20 seconds,Saw in south sky falling lights.  Looked like a firework but was moving horiz. W to E.  ((NUFORC Note:  Chinese rocket re-entry.  PD)),8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90203,90203,7/27/16 22:35,Centerville,19 seconds,~1035 pm I and my girlfriend observed blinking lights and lights not blinking moving slow.  ((NUFORC Note:  Space debris.  PD)),8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90204,90204,7/27/16 22:35,Sandy,30 seconds,we were outside watering lawn when lights appeared.  ((NUFORC Note:  Chinese rocket re-entry.  PD)),8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90205,90205,7/27/16 22:30,Washington,3 minutes,I spend alot of time outside at night. Tonight i saw what started as two bright lights and two small blue lights then its broke up into,8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90206,90206,7/22/16 20:00,Delta,5-8 minutes,Hovering light in the sky that left a trail of light behind it.,8/2/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90207,90207,7/17/16 22:00,St. George,1 hour +,"Strange fast moving craft seen over St. George, Utah.",7/22/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90208,90208,6/25/16 13:00,Salt Lake City,Several Hours,Viewed circular UFO through binoculars it remained stationary more than an hour. It was located at approximately 11:00 in the WSW sky v,7/8/16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90210,90210,5/22/16 23:43,Ogden,1 minute,Formation of bright non-flashing lights hovering; too large to be a plane.,5/26/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90211,90211,5/15/16 21:00,Salt Lake City,~5 minutes,5 orange orbs in diagonal pattern fade to black.,7/15/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90212,90212,5/14/16 23:30,Salt Lake City,45 seconds,"Green craft hovering, then disappearing.",5/26/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90213,90213,5/14/16 21:15,Garden City,2 minutes,"Formations of bright orange lights over garden city, utah",5/20/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90214,90214,5/13/16 22:30,Clive,1 minute,"Friday night lights Clive, Utah.",5/20/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90215,90215,5/3/16 16:30,Tooele,1 minute,This was a huge rocket a mile long maybe longer taki g off ffk. The north east and going south was and up and out through the atmospher,5/20/16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90216,90216,4/26/16 22:43,St. George,3 minutes,"It was a Chevron shape of 4 lights on one side and 3 on the other. It moved so slow, no noise at all. It was overcast but the craft was",4/29/16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90217,90217,4/21/16 20:00,Green River,30 seconds,Saucer and possible Cigar shaped object in sunset.,4/29/16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90218,90218,4/11/16 22:00,Layton,~20 seconds,"2 massive cloaked craft over Layton, Utah.",4/15/16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90219,90219,4/9/16 22:25,Ogden,15 minutes,CIGAR SHAPED OBJECT WITH BLUE SPOTLIGHT AND ORANGE HALO.,4/15/16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90220,90220,4/9/16 22:05,Moab,5 seconds,Super bright flash.  ((NUFORC Note:  Possible flare from Iridium satellite??  PD)),4/15/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90221,90221,4/6/16 20:45,South Jordan,2 minutes,Black object moving silently from South to North over Salt Lake City.,4/15/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90222,90222,4/6/16 19:55,Ogden,1 minute,"5 large lights hovered above Ogden, Utah, before disappearing one by one.",4/15/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90223,90223,4/6/16 17:05,Hildale,45 seconds,Black triangular craft flies erratically after passing airplane,4/15/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90224,90224,4/1/16 13:00,Salt Lake City,1-2 minutes,I was looking at the clear blue sky observing the spraying or contrails that were lingering there when I saw this group of bright objec,4/1/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90225,90225,3/11/16 05:05,Roy,00:02,"UAP had no outline or structure, no sound, a random brilliant clean strobe white & red light, disappearing into a gray misty portal",6/1/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90226,90226,3/7/16 23:00,Ogden,30 minutes,"Small, multicolored, spinning, and hovering light in Ogden, UT.  ((NUFORC Note:  Possible ""twinkling"" star??  PD))",3/11/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90227,90227,3/6/16 23:00,St. George,1 minute,Three lights appear in triangular sequence then turns off in same pattern.,4/1/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90228,90228,3/3/16 00:00,Murray,10 minutes,"Two triangle lights, first together, then separate and go side to side, red triangle lights at first. The color changed to white triang",3/11/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90229,90229,3/2/16 20:05,Hurricane,15 minutes,Bright erratically flashing white light in sky above mountains,3/11/16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90230,90230,2/27/16 00:25,South Jordan,5 minutes,Red flashing lights in circular motion flying fast!,3/4/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90231,90231,2/11/16 17:50,Salt Lake City,10 minutes,"Silver orb hovering at 5 km, just east of the Salt Lake Valley.",2/19/16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90232,90232,2/1/16 11:58,Kearns,1 hour,11:58 go our for a smoke and spot a object in the west sky pull out my phone start recording and it's moving really fast I compare a pl,2/4/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90233,90233,2/1/16 11:58,Kearns,1 hour,happened to catch a flickering object to the west of me.,2/4/16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90234,90234,1/22/16 21:45,Salt Lake City,10 minutes,Four fast moving lights moving east to west across the sky for 10 minutes before fading away.,1/23/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90235,90235,1/21/16 20:02,South Jordan,~3 minutes,"Several large orange lights hovering over South Jordan, Utah",9/22/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90236,90236,1/18/16 20:30,Heber City,3 minutes,Five oranges lights in a formation slowly moving east and fading away.,1/20/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90237,90237,1/1/16 20:30,Salt Lake City,10 minutes,10 glowing orbs in western sky.,1/5/16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90238,90238,12/31/15 23:59,Salem,6 minutes,"I was driving home from work and I saw 3 orange lights coming from the south west moving slowly, I stopped the car next to a food store",1/5/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90239,90239,12/31/15 23:00,Saint George,10 minutes,"We were driving home on the freeway and saw 3 red orbs in the sky.  One by one, they vanished.  Clear night.",1/20/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90240,90240,12/24/15 19:50,Draper,6 minutes,Seven golden orbs climbing E from point of the mountain that disappeared into the clouds.,1/5/16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90241,90241,12/22/15 19:05,Cedar City,5 minutes,"Odd yellow light came closer and appeared to have a non-plane type movement, pulsed.  ((NUFORC Note:  Re-entering space debris.  PD))",1/5/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90242,90242,12/2/15 22:00,Layton (south of),90 minutes,Flashing/darting light in the sky over an hour,12/3/15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90243,90243,11/29/15 18:50,Lindon,20,"We saw 10 orbs appearing to be on fire -glowing orange flames.They appeared from out of nowhere in the sky and reach approximately 1,00",12/3/15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90244,90244,11/24/15 21:00,Salt Lake,10 minutes,6+ lights in very large formation descend into the Salt Lake City Valley,11/26/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90245,90245,11/24/15 06:49,Farmington,30 minutes,Expanding triangle-shaped puff seen early morning,2/16/18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90246,90246,11/21/15 18:00,Salt Lake City (north of),30 seconds,"Orange orb seen from plane flying over northern Utah, Idaho or Oregon Nov. 21, 2015",11/26/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90247,90247,11/20/15 22:20,Provo,10:20-10:21 PM,"I saw a white dot floating in the sky, I came closer I saw a saucer shaped craft flying by with golden or yellow lights and windows",11/26/15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90248,90248,11/18/15 17:00,Ogden,20 seconds,Strange object with two tails.,1/5/16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90249,90249,11/12/15 19:00,Kanab,3 minutes,"My son called excitedly from the front porch last night just after dark, while he let the dogs out. He said, Mom you have to see this!!",11/19/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90250,90250,11/8/15 18:30,Panguitch,5 minutes,Red light in sky. It seemed as it turned there was a luminous light emitting smoke or mist that lit up the whole canyon. After it clear,11/19/15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90251,90251,11/7/15 19:30,Roosevelt,10 minutes,Large light in the sky with smoke.  ((NUFORC Note:  U. S. Navy missile launch.  PD)),11/19/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90252,90252,11/7/15 19:02,Lindon,30 seconds,"The light looked like a giant spot light, but much bigger and brighter.((NUFORC Note:  U. S. Navy missile launch.  PD))",11/19/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90253,90253,11/7/15 19:00,Eagle Mountain,5 minutes,"Unnatural bright light emitted from the sky, illuminated the hill side blue.  ((NUFORC Note:  U. S. Navy missile launch.  PD))",11/19/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90254,90254,11/7/15 19:00,Eagle Mountain,5 minutes,4 Witnesses see U.F.O in Eagle Mountain.   ((NUFORC Note:  U. S. Navy missile launch.  PD)),11/19/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90255,90255,11/7/15 19:00,Moab,10 minutes,Bright light in the sky with corresponding dust/cloud on the ground.  ((NUFORC Note:  U. S. Navy missile launch.  PD)),11/19/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90256,90256,11/1/15 03:00,Logan,3 hours,Bright red blinking object with a vapor trail holding pefectly still.  ((NUFORC Note:  Possible sighting of planets?  PD)),11/6/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90257,90257,10/30/15 16:30,Richfield,5-10 minutes,"Bright crown shaped object sitting stationary in the clear mid-day sky, shrinks to a spot and then disappears.  Happens 3 times.",11/6/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90258,90258,10/23/15 20:15,Salina,1-2 seconds,Bright ball of light shooting south to north in front of me <100 ft above.,10/29/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90259,90259,10/21/15 21:00,Fielding,15 minutes,"3 lights high in the sky going in different directions slowly, having lived on an air force base for a long time I know it wasn't a usu",10/29/15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90260,90260,10/15/15 20:40,Murray,30 minutes intermittently,"5 sequential bright red lights moving all directions until they then dim, blink about twice and vanish; followed by unusual air traffic",10/16/15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
