,Unnamed: 0,Unnamed: 0.1,status_id,created_at,user_id,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,sentiment_polarity,sentiment_subjectivity,sentence,found_flag
252,252,27650,x754305404302139392,2016-07-16 13:23:17,x25073877,realDonaldTrump,"Crooked Hillary Clinton is bought and paid for by Wall Street, lobbyists and special interests. She will sell our country down the tubes!",Twitter for Android,137,,,,False,False,25654,8844,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06719576719576718,0.32010582010582006,Crooked Hillary Clinton is bought and paid for by Wall Street lobbyists and special interests She will sell our country down the tubes,1
253,253,27652,x756866912848584704,2016-07-23 15:01:48,x25073877,realDonaldTrump,Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!,Twitter for Android,139,,,,False,False,28920,9021,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1375,0.375,Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs I will bring jobs back,1
254,254,27712,x752911479251296258,2016-07-12 17:04:19,x25073877,realDonaldTrump,"To all the Bernie voters who want to stop bad trade deals &amp; global special interests, we welcome you with open arms. People first.",Twitter for iPhone,134,,,,False,False,33606,13016,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11785714285714288,0.49523809523809526,To all the Bernie voters who want to stop bad trade deals amp global special interests we welcome you with open arms People first,1
255,255,27795,x752848856317059073,2016-07-12 12:55:29,x25073877,realDonaldTrump,"For too many years, our inner cities have been left behind. I am going to deliver jobs, safety and protection for those in need.",Twitter for iPhone,128,,,,False,False,19414,6360,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024999999999999994,0.3416666666666667,For too many years our inner cities have been left behind I am going to deliver jobs safety and protection for those in need,1
256,256,27801,x748345210372038656,2016-06-30 02:39:36,x25073877,realDonaldTrump,"For reasons only they can explain, the @USChamber wants to continue our bad trade deals rather than renegotiating and making them better.",Twitter for Android,137,,,,False,False,14283,5234,,,,,,,,,,,,,,x85606078,USChamber,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.163336342344337e-17,0.5666666666666667,For reasons only they can explain the USChamber wants to continue our bad trade deals rather than renegotiating and making them better,1
257,257,27923,x746044729343741956,2016-06-23 18:18:18,x25073877,realDonaldTrump,Hillary Clinton’s open borders are tearing American families apart. I am going to make our country Safe Again for all Americans. #Imwithyou,Twitter Web Client,139,,,,False,False,18955,6345,Imwithyou,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,Hillary Clinton s open borders are tearing American families apart I am going to make our country Safe Again for all Americans,1
258,258,27951,x743765281898536960,2016-06-17 11:20:36,x25073877,realDonaldTrump,People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando,Twitter for Android,140,,,,False,False,21481,6980,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05499999999999999,0.525,People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY Biggest trade deficit in many years More attacks will follow,1
259,259,27963,x745299161130635264,2016-06-21 16:55:41,x25073877,realDonaldTrump,"I am ""the king of debt.""That has been great for me as a businessman, but is bad for the country. I made a fortune off of debt, will fix U.S.",Twitter for Android,140,,,,False,False,18742,6018,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0500000000000001,0.7083333333333333,I am the king of debt That has been great for me as a businessman but is bad for the country I made a fortune off of debt will fix U S,1
260,260,27965,x743486962670141440,2016-06-16 16:54:39,x25073877,realDonaldTrump,The trade deficit rose to a 7yr high thanks to horrible trade policies Clinton supports. I will fix it fast- JOBS! https://t.co/jaGeN4u50U,Twitter for iPhone,138,,,,False,False,12211,4882,,,apne.ws/28HjJYz,https://t.co/jaGeN4u50U,http://apne.ws/28HjJYz,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031999999999999994,0.6579999999999999,The trade deficit rose to a 7yr high thanks to horrible trade policies Clinton supports I will fix it fast JOBS https,1
261,261,27974,x745298514096308225,2016-06-21 16:53:07,x25073877,realDonaldTrump,Obama-Clinton inherited $10T in debt and turned it into nearly $20T.  They have bankrupted… https://t.co/1COtt0RPY7,Instagram,115,,,,False,False,14068,6239,,,instagram.com/p/BG7IYzumhZw/,https://t.co/1COtt0RPY7,https://www.instagram.com/p/BG7IYzumhZw/,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.4,Obama Clinton inherited 10T in debt and turned it into nearly 20T They have bankrupted https,1
262,262,27990,x746042076211593216,2016-06-23 18:07:46,x25073877,realDonaldTrump,"SC has kept us safe from exec amnesty--for now. But Hillary has pledged to expand it, taking jobs from Hispanic &amp; African-American workers.",Twitter Web Client,143,,,,False,False,12038,4836,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,SC has kept us safe from exec amnesty for now But Hillary has pledged to expand it taking jobs from Hispanic amp African American workers,1
263,263,28027,x740517366551969792,2016-06-08 12:14:32,x25073877,realDonaldTrump,"""@mariadaq:  HISTORIC!! what's historic is OUR national debt, record unemployment, &amp;pocketbook crisis!THE PEOPLE NEED TRUMP2 make USA RICH!""",Twitter for Android,144,,,,False,False,12326,4439,,,,,,,,,,,,,,x546751701,mariadaq,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.25,mariadaq HISTORIC what is historic is OUR national debt record unemployment amp pocketbook crisis THE PEOPLE NEED TRUMP2 make USA RICH,1
264,264,28091,x740387780719747072,2016-06-08 03:39:37,x25073877,realDonaldTrump,"Thank you New Mexico! #Trump2016
https://t.co/wNOY8Pc2kM https://t.co/osWzVxNkJx",Twitter for iPhone,56,,,,False,False,9337,2891,Trump2016,,facebook.com/DonaldTrump/po…,https://t.co/wNOY8Pc2kM,https://www.facebook.com/DonaldTrump/posts/10157139384175725:0,http://pbs.twimg.com/media/CkZivYzWEAEbk0A.jpg,https://t.co/osWzVxNkJx,https://twitter.com/realDonaldTrump/status/740387780719747072/photo/1,photo,http://pbs.twimg.com/media/CkZivYzWEAEbk0A.jpg,https://t.co/osWzVxNkJx,https://twitter.com/realDonaldTrump/status/740387780719747072/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13636363636363635,0.45454545454545453,Thank you New Mexico Trump2016 https wNOY8Pc2kM https,1
265,265,28119,x735345985455554560,2016-05-25 05:45:19,x25073877,realDonaldTrump,"""@buiIdthewall: @realDonaldTrump high energy!""",Twitter for Android,46,,,,False,False,7533,1897,,,,,,,,,,,,,,x3343674090 25073877,buiIdthewall realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.5399999999999999,buiIdthewall realDonaldTrump high energy,1
266,266,28126,x735465352436408320,2016-05-25 13:39:38,x25073877,realDonaldTrump,"The protesters in New Mexico were thugs who were flying the Mexican flag. The rally inside was big and beautiful, but outside, criminals!",Twitter for Android,137,,,,False,False,32716,12063,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19727272727272727,0.3209090909090909,The protesters in New Mexico were thugs who were flying the Mexican flag The rally inside was big and beautiful but outside criminals,1
267,267,28243,x734468447829004288,2016-05-22 19:38:18,x25073877,realDonaldTrump,Crooked Hillary wants a radical 500% increase in Syrian refugees. We can’t allow this. Time to get smart and protect America!,Twitter for iPhone,125,,,,False,False,22649,9332,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13809523809523808,0.280952380952381,Crooked Hillary wants a radical 500 increase in Syrian refugees We can allow this Time to get smart and protect America,1
268,268,28336,x732717975090909185,2016-05-17 23:42:33,x25073877,realDonaldTrump,"Wall Street paid for ad is a fraud, just like Crooked Hillary! Their main line had nothing to do with women, and they knew it. Apologize?",Twitter for Android,137,,,,False,False,7869,2496,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,0.21666666666666667,Wall Street paid for ad is a fraud just like Crooked Hillary Their main line had nothing to do with women and they knew it Apologize,1
269,269,28368,x729722941521469442,2016-05-09 17:21:21,x25073877,realDonaldTrump,I am lowering taxes far more than any other candidate. Any negotiated increase by Congress to my proposal would still be lower than current!,Twitter Web Client,140,,,,False,False,18712,6436,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11875,0.56875,I am lowering taxes far more than any other candidate Any negotiated increase by Congress to my proposal would still be lower than current,1
270,270,28373,x730482068753424385,2016-05-11 19:37:51,x25073877,realDonaldTrump,Goofy Elizabeth Warren is now using the woman’s card like her friend crooked Hillary. See her dumb tweet “when a woman stands up to you…”,Twitter Web Client,137,,,,False,False,16467,5385,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,0.5333333333333333,Goofy Elizabeth Warren is now using the woman s card like her friend crooked Hillary See her dumb tweet when a woman stands up to you,1
271,271,28374,x730018836808933376,2016-05-10 12:57:08,x25073877,realDonaldTrump,"Why does the media, with a strong push from Crooked Hillary, keep pushing the false narrative that I want to raise taxes. Exactly opposite!",Twitter for Android,139,,,,False,False,19027,7548,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008333333333333304,0.3583333333333333,Why does the media with a strong push from Crooked Hillary keep pushing the false narrative that I want to raise taxes Exactly opposite,1
272,272,28391,x730500562022760448,2016-05-11 20:51:20,x25073877,realDonaldTrump,"In interview I told @AP that my taxes are under routine audit and I would release my tax returns when audit is complete, not after election!",Twitter for Android,140,,,,False,False,14684,4799,,,,,,,,,,,,,,x51241574,AP,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.4,In interview I told AP that my taxes are under routine audit and I would release my tax returns when audit is complete not after election,1
273,273,28543,x723853244238278656,2016-04-23 12:37:16,x25073877,realDonaldTrump,"Will be spending the day campaigning in Connecticut, another state where jobs are being stolen by other countries. I will stop this fast!",Twitter for Android,137,,,,False,False,12550,4152,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037500000000000006,0.4875,Will be spending the day campaigning in Connecticut another state where jobs are being stolen by other countries I will stop this fast,1
274,274,28608,x721371631118127104,2016-04-16 16:16:13,x25073877,realDonaldTrump,"Just arrived in Syracuse, NY. Big crowd, great place! We will bring back the desperately needed jobs. #NYPrimary https://t.co/vOEQDsEAKC",Twitter for iPhone,112,,,,False,False,15329,3994,NYPrimary,,,,,http://pbs.twimg.com/media/CgLTp3vWEAEht6T.jpg,https://t.co/vOEQDsEAKC,https://twitter.com/realDonaldTrump/status/721371631118127104/photo/1,photo,http://pbs.twimg.com/media/CgLTp3vWEAEht6T.jpg,https://t.co/vOEQDsEAKC,https://twitter.com/realDonaldTrump/status/721371631118127104/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05000000000000002,0.4625,Just arrived in Syracuse NY Big crowd great place We will bring back the desperately needed jobs NYPrimary https,1
275,275,28629,x720097594207268864,2016-04-13 03:53:39,x25073877,realDonaldTrump,Great to be on @andersoncooper tonight with my wonderful family. Will be rebroadcast at 12:00 A.M.  (EASTERN).,Twitter for Android,110,,,,False,False,11082,2536,,,,,,,,,,,,,,x15224867,andersoncooper,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.875,Great to be on andersoncooper tonight with my wonderful family Will be rebroadcast at 12 00 A M EASTERN,1
276,276,28674,x718993739348361216,2016-04-10 02:47:20,x25073877,realDonaldTrump,"""@PennyHicks13: @Carolde @kisster1 @FoxNews   Your tax and economic plans are second to none! https://t.co/Q08Kp4esxl Media shld report.",Twitter for Android,136,,,,False,False,5799,2002,,,donaldjtrump.com,https://t.co/Q08Kp4esxl,http://donaldjtrump.com,,,,,,,,,x3320545346 22936237 29113206 1367531,PennyHicks13 Carolde kisster1 FoxNews,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,PennyHicks13 Carolde kisster1 FoxNews Your tax and economic plans are second to none https Q08Kp4esxl Media shld report,1
277,277,28742,x715907761926750208,2016-04-01 14:24:46,x25073877,realDonaldTrump,The National Border Patrol Council (NBPC) said that our open border is the biggest physical &amp; economic threat facing the American people!,Twitter Web Client,141,,,,False,False,18449,6880,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.2107142857142857,The National Border Patrol Council NBPC said that our open border is the biggest physical amp economic threat facing the American people,1
278,278,28807,x713809729764589568,2016-03-26 19:27:56,x25073877,realDonaldTrump,"Wisconsin's economy is doing poorly and like everywhere else in U.S., jobs are leaving. I will make our economy strong again - bring in jobs",Twitter for Android,140,,,,False,False,18239,6019,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016666666666666635,0.6666666666666666,Wisconsin is economy is doing poorly and like everywhere else in U S jobs are leaving I will make our economy strong again bring in,1
279,279,28880,x713471400082874368,2016-03-25 21:03:32,x25073877,realDonaldTrump,"""@11phenomenon: #LyingTed blames @realDonaldTrump for so many things I am starting to think he is having a mental health crisis.""",Twitter for Android,129,,,,False,False,15729,5586,LyingTed,,,,,,,,,,,,,x220248919 25073877,11phenomenon realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.26666666666666666,11phenomenon LyingTed blames realDonaldTrump for so many things I am starting to think he is having a mental health crisis,1
280,280,28894,x713012045214531584,2016-03-24 14:38:13,x25073877,realDonaldTrump,"It is amazing how often I am right, only to be criticized by the media. Illegal immigration, take the oil, build the wall, Muslims, NATO!",Twitter for Android,137,,,,False,False,20913,7120,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09642857142857145,0.7339285714285715,It is amazing how often I am right only to be criticized by the media Illegal immigration take the oil build the wall Muslims NATO,1
281,281,28961,x709756933666967555,2016-03-15 15:03:34,x25073877,realDonaldTrump,"Ohio is losing jobs to Mexico, now losing Ford (and many others). Kasich is weak on illegal immigration. We need strong borders now!",Twitter for Android,132,,,,False,False,15561,5213,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014583333333333323,0.5895833333333333,Ohio is losing jobs to Mexico now losing Ford and many others Kasich is weak on illegal immigration We need strong borders now,1
282,282,28980,x709735250927226880,2016-03-15 13:37:24,x25073877,realDonaldTrump,"North Carolina lost 300,000 manufacturing jobs and Ohio lost 400,000 since 2000. Going to Mexico etc. NO MORE IF I WIN, WE WILL BRING BACK!",Twitter for Android,139,,,,False,False,13204,5851,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18333333333333335,0.3,North Carolina lost 300 000 manufacturing jobs and Ohio lost 400 000 since 2000 Going to Mexico etc NO MORE IF I WIN WE WILL BRING BACK,1
283,283,29059,x708786643512066048,2016-03-12 22:47:59,x25073877,realDonaldTrump,"Do the people of Ohio know that John Kasich is STRONGLY in favor of Common Core! In other words, education of your children from D.C. No way",Twitter for Android,140,,,,False,False,15673,6629,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002777777777777768,0.5361111111111111,Do the people of Ohio know that John Kasich is STRONGLY in favor of Common Core In other words education of your children from D C No,1
284,284,29390,x701779181986680832,2016-02-22 14:42:50,x25073877,realDonaldTrump,"I hear the Rickets family, who own the Chicago Cubs, are secretly spending $'s against me. They better be careful, they have a lot to hide!",Twitter for Android,139,,,,False,False,15919,9226,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.8,I hear the Rickets family who own the Chicago Cubs are secretly spending is against me They better be careful they have a lot to hide,1
285,285,29481,x700779318260195330,2016-02-19 20:29:43,x25073877,realDonaldTrump,I’m self-funding and I am going to take care of the people – not the special interests and insurance companies like the other candidates.,Twitter for iPhone,137,,,,False,False,9628,3492,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11607142857142858,0.4732142857142857,I m self funding and I am going to take care of the people not the special interests and insurance companies like the other candidates,1
286,286,29509,x698552709281116160,2016-02-13 17:01:59,x25073877,realDonaldTrump,"""@grammies28: @realDonaldTrump was right! Vote trump! Bring our jobs back. https://t.co/eUcpgNWqnr""  I told you so, only going to get worse",Twitter for Android,139,,,,True,False,3671,1506,,,twitter.com/conserv_tribun…,https://t.co/eUcpgNWqnr,https://twitter.com/conserv_tribune/status/698551761624133632,,,,,,,,,x900431706 25073877,grammies28 realDonaldTrump,en,x698551761624133632,VIDEO: Workers Flip Out After Learning Company Is Moving To Mexico… Trump Was Right https://t.co/nRqeNG3SF0 #tcot https://t.co/A9s7LqVK1S,2016-02-13 10:58:13,,150.0,169.0,x2217181338,conserv_tribune,Conservative Tribune,78947.0,337.0,29654.0,United States,"Small government, free markets, and traditional values. 🇺🇸",True,,,,,,,,,,,,,,,,,,,,,,,,0.09523809523809523,0.5119047619047619,grammies28 realDonaldTrump was right Vote trump Bring our jobs back https eUcpgNWqnr I told you so only going to get,1
