station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,pm1i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_ti0e,feel,metar
BOI,9/23/2020 17:30,-116.2406,43.5667,0,0,0,110,10,0,30.09,0,4,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231730Z AUTO 11010KT 4S0 HZ CLR 24/02 A3009 R0K T02400020 0ADISHF
BOI,9/23/2020 17:35,-116.2406,43.5667,0,0,0,110,10,0,30.09,0,4,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231735Z AUTO 11010KT 4S0 HZ CLR 24/02 A3009 R0K T02400020 0ADISHF
BOI,9/23/2020 17:40,-116.2406,43.5667,0,0,0,110,10,0,30.09,0,4,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231740Z AUTO 11010KT 4S0 HZ CLR 25/02 A3009 R0K T02500020 0ADISHF
BOI,9/23/2020 17:45,-116.2406,43.5667,0,0,0,120,8,0,30.09,0,4,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231745Z AUTO 12008KT 4S0 HZ CLR 25/02 A3009 R0K T02500020 0ADISHF
BOI,9/23/2020 17:50,-116.2406,43.5667,0,0,0,120,9,0,30.09,0,4,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231750Z AUTO 12009KT 4S0 HZ CLR 26/02 A3009 R0K T02600020 0ADISHF
BOI,9/23/2020 17:53,-116.2406,43.5667,79,34,19.57,120,8,0,30.09,1016.3,4,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231753Z 12008KT 4S0 HZ CLR 26/01 A3009 R0K AO2 SLP163 T02610011 10261 20156 58002
BOI,9/23/2020 17:55,-116.2406,43.5667,0,0,0,110,9,0,30.09,0,4,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231755Z AUTO 11009KT 4S0 HZ CLR 26/01 A3009 R0K T02600010 0ADISHF
BOI,9/23/2020 18:00,-116.2406,43.5667,0,0,0,110,8,0,30.09,0,5,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231800Z AUTO 11008KT 5S0 HZ CLR 26/01 A3009 R0K T02600010 0ADISHF
BOI,9/23/2020 18:05,-116.2406,43.5667,0,0,0,100,8,0,30.09,0,5,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231805Z AUTO 10008KT 5S0 HZ CLR 26/01 A3009 R0K T02600010 0ADISHF
BOI,9/23/2020 18:10,-116.2406,43.5667,0,0,0,110,7,0,30.09,0,5,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231810Z AUTO 11007KT 5S0 HZ CLR 26/01 A3009 R0K T02600010 0ADISHF
BOI,9/23/2020 18:15,-116.2406,43.5667,0,0,0,80,8,0,30.09,0,6,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231815Z AUTO 08008KT 6S0 HZ CLR 27/00 A3009 R0K T02700000 0ADISHF
BOI,9/23/2020 18:20,-116.2406,43.5667,0,0,0,80,8,0,30.08,0,6,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231820Z AUTO 08008KT 6S0 HZ CLR 27/00 A3007 R0K T02700000 0ADISHF
BOI,9/23/2020 18:25,-116.2406,43.5667,0,0,0,90,8,0,30.08,0,6,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231825Z AUTO 09008KT 6S0 HZ CLR 27/00 A3007 R0K T02700000 0ADISHF
BOI,9/23/2020 18:30,-116.2406,43.5667,0,0,0,100,8,0,30.08,0,7,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231830Z AUTO 10008KT 7S0 CLR 27/00 A3007 R0K T02700000 0ADISHF
BOI,9/23/2020 18:35,-116.2406,43.5667,0,0,0,100,5,0,30.08,0,7,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231835Z AUTO 10005KT 7S0 CLR 26/001 A3007 R0K T02601010 0ADISHF
BOI,9/23/2020 18:40,-116.2406,43.5667,0,0,0,0,0,0,30.07,0,8,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231840Z AUTO /////KT 8S0 CLR 27/001 A3006 R0K T02701010 0ADISHF
BOI,9/23/2020 18:45,-116.2406,43.5667,0,0,0,90,4,0,30.07,0,8,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231845Z AUTO 09004KT 8S0 CLR 27/001 A3006 R0K T02701010 0ADISHF
BOI,9/23/2020 18:50,-116.2406,43.5667,0,0,0,90,4,0,30.07,0,8,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231850Z AUTO 09004KT 8S0 CLR 27/00 A3006 R0K T02700000 0ADISHF
BOI,9/23/2020 18:53,-116.2406,43.5667,81,32,16.92,80,6,0,30.07,1015.7,7,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,KBOI 231853Z 08006KT 7S0 CLR 27/00 A3007 R0K AO2 SLP157 T02720000
BOI,9/23/2020 18:55,-116.2406,43.5667,0,0,0,70,4,0,30.07,0,7,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231855Z AUTO 07004KT 7S0 CLR 27/00 A3006 R0K T02700000 VRB04KT  0ADISHF
BOI,9/23/2020 19:00,-116.2406,43.5667,0,0,0,70,5,0,30.07,0,7,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231900Z AUTO 07005KT 7S0 CLR 28/00 A3006 R0K T02800000 0ADISHF
BOI,9/23/2020 19:05,-116.2406,43.5667,0,0,0,80,5,0,30.07,0,7,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231905Z AUTO 08005KT 7S0 CLR 28/00 A3006 R0K T02800000 VRB06KT  0ADISHF
BOI,9/23/2020 19:10,-116.2406,43.5667,0,0,0,60,8,0,30.06,0,7,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231910Z AUTO 06008KT 7S0 CLR 28/00 A3005 R0K T02800000 0ADISHF
BOI,9/23/2020 19:15,-116.2406,43.5667,0,0,0,80,5,0,30.06,0,6,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231915Z AUTO 08005KT 6S0 HZ CLR 28/00 A3005 R0K T02800000 0ADISHF
BOI,9/23/2020 19:20,-116.2406,43.5667,0,0,0,60,8,0,30.06,0,6,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231920Z AUTO 06008KT 6S0 HZ CLR 28/00 A3005 R0K T02800000 0ADISHF
BOI,9/23/2020 19:25,-116.2406,43.5667,0,0,0,50,5,0,30.06,0,7,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231925Z AUTO 05005KT 7S0 CLR 28/00 A3005 R0K T02800000 0ADISHF
BOI,9/23/2020 19:30,-116.2406,43.5667,0,0,0,90,7,0,30.05,0,7,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231930Z AUTO 09007KT 7S0 CLR 28/00 A3004 R0K T02800000 WND 07V13  0ADISHF
BOI,9/23/2020 19:35,-116.2406,43.5667,0,0,0,70,4,0,30.05,0,6,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231935Z AUTO 07004KT 6S0 HZ CLR 28/001 A3004 R0K T02801010 VRB04G16KT  0ADISHF
BOI,9/23/2020 19:40,-116.2406,43.5667,0,0,0,0,0,0,30.05,0,6,0,CLR,0,0,0,0,0,0,0,HZ,0,0,0,0,0,0,0,KBOI 231940Z AUTO /////KT 6S0 HZ CLR 29/001 A3004 R0K T02901010 0ADISHF
BOI,9/23/2020 19:45,-116.2406,43.5667,0,0,0,160,8,0,30.05,0,7,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231945Z AUTO 16008KT 7S0 CLR 28/002 A3004 R0K T02801020 0ADISHF
BOI,9/23/2020 19:50,-116.2406,43.5667,0,0,0,0,0,0,30.05,0,8,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231950Z AUTO /////KT 8S0 CLR 28/001 A3004 R0K T02801010 0ADISHF
BOI,9/23/2020 19:53,-116.2406,43.5667,84,30,14.16,0,0,0,30.05,1014.9,8,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231953Z 8S0 CLR 29/001 A3005 R0K AO2 SLP149 T02891011
BOI,9/23/2020 19:55,-116.2406,43.5667,0,0,0,170,5,0,30.05,0,8,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 231955Z AUTO 17005KT 8S0 CLR 28/002 A3004 R0K T02801020 0ADISHF
BOI,9/23/2020 20:00,-116.2406,43.5667,0,0,0,150,5,0,30.05,0,9,18,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232000Z AUTO 15005G18KT 9S0 CLR 29/001 A3004 R0K T02901010 0ADISHF
BOI,9/23/2020 20:05,-116.2406,43.5667,0,0,0,150,5,0,30.05,0,9,18,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232005Z AUTO 15005G18KT 9S0 CLR 29/002 A3004 R0K T02901020 0ADISHF
BOI,9/23/2020 20:10,-116.2406,43.5667,0,0,0,150,5,0,30.05,0,10,18,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232010Z AUTO 15005G18KT 10S0 CLR 28/002 A3004 R0K T02801020 0ADISHF
BOI,9/23/2020 20:15,-116.2406,43.5667,0,0,0,150,5,0,30.05,0,10,18,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232015Z AUTO 15005G18KT 10S0 CLR 28/002 A3004 R0K T02801020 0ADISHF
BOI,9/23/2020 20:20,-116.2406,43.5667,0,0,0,170,7,0,30.04,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232020Z AUTO 17007KT 9S0 CLR 28/002 A3004 R0K T02801020 0ADISHF
BOI,9/23/2020 20:25,-116.2406,43.5667,0,0,0,180,9,0,30.04,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232025Z AUTO 18009KT 9S0 CLR 28/002 A3004 R0K T02801020 0ADISHF
BOI,9/23/2020 20:26,-116.2406,43.5667,84,28.9,13.53,180,10,0,30.04,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.1,KBOI 232026Z 18010KT 9S0 CLR 29/002 A3004 R0K AO2 T02891017
BOI,9/23/2020 20:30,-116.2406,43.5667,0,0,0,200,9,0,30.04,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232030Z AUTO 20009KT 9S0 CLR 29/002 A3004 R0K T02901020 0ADISHF
BOI,9/23/2020 20:35,-116.2406,43.5667,0,0,0,220,4,0,30.04,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232035Z AUTO 22004KT 9S0 CLR 28/002 A3004 R0K T02801020 VRB04KT  0ADISHF
BOI,9/23/2020 20:40,-116.2406,43.5667,0,0,0,0,0,0,30.03,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232040Z AUTO /////KT 9S0 CLR 29/002 A3003 R0K T02901020 0ADISHF
BOI,9/23/2020 20:45,-116.2406,43.5667,0,0,0,180,5,0,30.03,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232045Z AUTO 18005KT 9S0 CLR 28/002 A3003 R0K T02801020 0ADISHF
BOI,9/23/2020 20:50,-116.2406,43.5667,0,0,0,180,2,0,30.03,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232050Z AUTO 18002KT 9S0 CLR 28/002 A3003 R0K T02801020 VRB03KT  0ADISHF
BOI,9/23/2020 20:53,-116.2406,43.5667,82.9,28,13.52,130,6,0,30.03,1014.2,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.29,KBOI 232053Z 13006KT 9S0 CLR 28/002 A3003 R0K AO2 SLP142 T02831022 58018
BOI,9/23/2020 20:55,-116.2406,43.5667,0,0,0,140,5,0,30.03,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232055Z AUTO 14005KT 9S0 CLR 29/002 A3003 R0K T02901020 0ADISHF
BOI,9/23/2020 21:00,-116.2406,43.5667,0,0,0,120,7,0,30.03,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232100Z AUTO 12007KT 9S0 CLR 29/002 A3003 R0K T02901020 0ADISHF
BOI,9/23/2020 21:05,-116.2406,43.5667,0,0,0,180,8,0,30.03,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232105Z AUTO 18008KT 9S0 CLR 28/002 A3003 R0K T02801020 0ADISHF
BOI,9/23/2020 21:10,-116.2406,43.5667,0,0,0,150,4,0,30.03,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232110Z AUTO 15004KT 9S0 CLR 28/002 A3003 R0K T02801020 0ADISHF
BOI,9/23/2020 21:15,-116.2406,43.5667,0,0,0,150,5,0,30.03,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232115Z AUTO 15005KT 9S0 CLR 28/002 A3003 R0K T02801020 0ADISHF
BOI,9/23/2020 21:20,-116.2406,43.5667,0,0,0,150,5,0,30.02,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232120Z AUTO 15005KT 9S0 CLR 29/002 A3002 R0K T02901020 0ADISHF
BOI,9/23/2020 21:25,-116.2406,43.5667,0,0,0,170,5,0,30.02,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232125Z AUTO 17005KT 9S0 CLR 28/002 A3002 R0K T02801020 0ADISHF
BOI,9/23/2020 21:30,-116.2406,43.5667,0,0,0,150,9,0,30.02,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232130Z AUTO 15009KT 9S0 CLR 28/002 A3002 R0K T02801020 0ADISHF
BOI,9/23/2020 21:35,-116.2406,43.5667,0,0,0,150,5,0,30.01,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232135Z AUTO 15005KT 9S0 CLR 28/003 A3001 R0K T02801030 0ADISHF
BOI,9/23/2020 21:40,-116.2406,43.5667,0,0,0,0,0,0,30.01,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232140Z AUTO 00000KT 9S0 CLR 28/003 A3001 R0K T02801030 0ADISHF
BOI,9/23/2020 21:45,-116.2406,43.5667,0,0,0,140,2,0,30.01,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232145Z AUTO 14002KT 9S0 CLR 28/003 A3001 R0K T02801030 VRB03KT  0ADISHF
BOI,9/23/2020 21:50,-116.2406,43.5667,0,0,0,130,4,0,30.01,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232150Z AUTO 13004KT 10S0 CLR 28/003 A3001 R0K T02801030 0ADISHF
BOI,9/23/2020 21:53,-116.2406,43.5667,82.9,27,12.97,150,7,0,30.01,1013.5,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.28,KBOI 232153Z 15007KT 10S0 CLR 28/003 A3001 R0K AO2 SLP135 T02831028
BOI,9/23/2020 21:55,-116.2406,43.5667,0,0,0,130,7,0,30.01,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232155Z AUTO 13007KT 10S0 CLR 28/002 A3001 R0K T02801020 0ADISHF
BOI,9/23/2020 22:00,-116.2406,43.5667,0,0,0,120,7,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232200Z AUTO 12007KT 10S0 CLR 28/003 A3000 R0K T02801030 0ADISHF
BOI,9/23/2020 22:05,-116.2406,43.5667,0,0,0,130,5,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232205Z AUTO 13005KT 10S0 CLR 29/003 A3000 R0K T02901030 0ADISHF
BOI,9/23/2020 22:10,-116.2406,43.5667,0,0,0,130,4,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232210Z AUTO 13004KT 10S0 CLR 29/003 A3000 R0K T02901030 0ADISHF
BOI,9/23/2020 22:15,-116.2406,43.5667,0,0,0,140,7,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232215Z AUTO 14007KT 10S0 CLR 29/003 A3000 R0K T02901030 0ADISHF
BOI,9/23/2020 22:20,-116.2406,43.5667,0,0,0,150,5,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232220Z AUTO 15005KT 10S0 CLR 29/003 A3000 R0K T02901030 0ADISHF
BOI,9/23/2020 22:25,-116.2406,43.5667,0,0,0,110,5,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232225Z AUTO 11005KT 10S0 CLR 29/003 A3000 R0K T02901030 0ADISHF
BOI,9/23/2020 22:30,-116.2406,43.5667,0,0,0,70,4,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232230Z AUTO 07004KT 10S0 CLR 29/003 A3000 R0K T02901030 0ADISHF
BOI,9/23/2020 22:35,-116.2406,43.5667,0,0,0,0,0,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232235Z AUTO 00000KT 10S0 CLR 29/003 A3000 R0K T02901030 0ADISHF
BOI,9/23/2020 22:40,-116.2406,43.5667,0,0,0,100,5,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232240Z AUTO 10005KT 10S0 CLR 29/002 A3000 R0K T02901020 0ADISHF
BOI,9/23/2020 22:45,-116.2406,43.5667,0,0,0,110,7,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232245Z AUTO 11007KT 10S0 CLR 29/002 A2998 R0K T02901020 0ADISHF
BOI,9/23/2020 22:50,-116.2406,43.5667,0,0,0,120,8,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232250Z AUTO 12008KT 10S0 CLR 29/002 A2998 R0K T02901020 0ADISHF
BOI,9/23/2020 22:53,-116.2406,43.5667,82.9,28,13.52,120,8,0,29.99,1013,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.29,KBOI 232253Z 12008KT 10S0 CLR 28/002 A2999 R0K AO2 SLP130 T02831022
BOI,9/23/2020 22:55,-116.2406,43.5667,0,0,0,100,8,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232255Z AUTO 10008KT 10S0 CLR 29/002 A2998 R0K T02901020 0ADISHF
BOI,9/23/2020 23:00,-116.2406,43.5667,0,0,0,110,9,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232300Z AUTO 11009KT 10S0 CLR 28/002 A2998 R0K T02801020 0ADISHF
BOI,9/23/2020 23:05,-116.2406,43.5667,0,0,0,140,5,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232305Z AUTO 14005KT 10S0 CLR 29/002 A2998 R0K T02901020 0ADISHF
BOI,9/23/2020 23:10,-116.2406,43.5667,0,0,0,110,5,0,29.99,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232310Z AUTO 11005KT 9S0 CLR 29/002 A2998 R0K T02901020 0ADISHF
BOI,9/23/2020 23:15,-116.2406,43.5667,0,0,0,140,7,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232315Z AUTO 14007KT 10S0 CLR 29/002 A2997 R0K T02901020 0ADISHF
BOI,9/23/2020 23:20,-116.2406,43.5667,0,0,0,130,5,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232320Z AUTO 13005KT 10S0 CLR 29/002 A2997 R0K T02901020 0ADISHF
BOI,9/23/2020 23:25,-116.2406,43.5667,0,0,0,130,7,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232325Z AUTO 13007KT 10S0 CLR 29/003 A2997 R0K T02901030 0ADISHF
BOI,9/23/2020 23:30,-116.2406,43.5667,0,0,0,130,5,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232330Z AUTO 13005KT 10S0 CLR 29/002 A2997 R0K T02901020 0ADISHF
BOI,9/23/2020 23:35,-116.2406,43.5667,0,0,0,130,7,0,29.98,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232335Z AUTO 13007KT 9S0 CLR 29/002 A2997 R0K T02901020 0ADISHF
BOI,9/23/2020 23:40,-116.2406,43.5667,0,0,0,130,8,0,29.97,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232340Z AUTO 13008KT 9S0 CLR 28/003 A2996 R0K T02801030 0ADISHF
BOI,9/23/2020 23:45,-116.2406,43.5667,0,0,0,120,7,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232345Z AUTO 12007KT 10S0 CLR 28/003 A2996 R0K T02801030 0ADISHF
BOI,9/23/2020 23:50,-116.2406,43.5667,0,0,0,120,7,0,29.97,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232350Z AUTO 12007KT 9S0 CLR 28/003 A2996 R0K T02801030 0ADISHF
BOI,9/23/2020 23:53,-116.2406,43.5667,82.9,27,12.97,130,7,0,29.97,1012.2,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.28,KBOI 232353Z 13007KT 9S0 CLR 28/003 A2997 R0K AO2 SLP122 T02831028 10294 20256 58019
BOI,9/23/2020 23:55,-116.2406,43.5667,0,0,0,130,7,0,29.97,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 232355Z AUTO 13007KT 9S0 CLR 28/003 A2996 R0K T02801030 0ADISHF
BOI,9/24/2020 0:00,-116.2406,43.5667,0,0,0,130,5,0,29.97,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240000Z AUTO 13005KT 9S0 CLR 28/003 A2996 R0K T02801030 0ADISHF
BOI,9/24/2020 0:05,-116.2406,43.5667,0,0,0,120,7,0,29.97,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240005Z AUTO 12007KT 9S0 CLR 28/003 A2996 R0K T02801030 0ADISHF
BOI,9/24/2020 0:10,-116.2406,43.5667,0,0,0,120,7,0,29.96,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240010Z AUTO 12007KT 9S0 CLR 28/003 A2995 R0K T02801030 0ADISHF
BOI,9/24/2020 0:15,-116.2406,43.5667,0,0,0,130,7,0,29.96,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240015Z AUTO 13007KT 9S0 CLR 28/002 A2995 R0K T02801020 0ADISHF
BOI,9/24/2020 0:20,-116.2406,43.5667,0,0,0,130,7,0,29.96,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240020Z AUTO 13007KT 9S0 CLR 28/003 A2995 R0K T02801030 0ADISHF
BOI,9/24/2020 0:25,-116.2406,43.5667,0,0,0,110,5,0,29.96,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240025Z AUTO 11005KT 9S0 CLR 28/003 A2995 R0K T02801030 0ADISHF
BOI,9/24/2020 0:30,-116.2406,43.5667,0,0,0,110,7,0,29.96,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240030Z AUTO 11007KT 9S0 CLR 28/003 A2995 R0K T02801030 0ADISHF
BOI,9/24/2020 0:35,-116.2406,43.5667,0,0,0,110,8,0,29.96,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240035Z AUTO 11008KT 9S0 CLR 28/002 A2995 R0K T02801020 0ADISHF
BOI,9/24/2020 0:40,-116.2406,43.5667,0,0,0,110,5,0,29.96,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240040Z AUTO 11005KT 9S0 CLR 28/002 A2995 R0K T02801020 0ADISHF
BOI,9/24/2020 0:45,-116.2406,43.5667,0,0,0,110,7,0,29.96,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240045Z AUTO 11007KT 9S0 CLR 28/002 A2995 R0K T02801020 0ADISHF
BOI,9/24/2020 0:50,-116.2406,43.5667,0,0,0,110,5,0,29.96,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240050Z AUTO 11005KT 9S0 CLR 27/002 A2995 R0K T02701020 0ADISHF
BOI,9/24/2020 0:53,-116.2406,43.5667,81,28,14.38,120,5,0,29.96,1011.9,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.98,KBOI 240053Z 12005KT 9S0 CLR 27/002 A2996 R0K AO2 SLP119 T02721022
BOI,9/24/2020 0:55,-116.2406,43.5667,0,0,0,120,5,0,29.96,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240055Z AUTO 12005KT 9S0 CLR 27/002 A2995 R0K T02701020 0ADISHF
BOI,9/24/2020 1:00,-116.2406,43.5667,0,0,0,120,5,0,29.95,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240100Z AUTO 12005KT 9S0 CLR 27/002 A2995 R0K T02701020 0ADISHF
BOI,9/24/2020 1:05,-116.2406,43.5667,0,0,0,120,5,0,29.95,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240105Z AUTO 12005KT 9S0 CLR 27/002 A2995 R0K T02701020 0ADISHF
BOI,9/24/2020 1:10,-116.2406,43.5667,0,0,0,120,5,0,29.95,0,9,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240110Z AUTO 12005KT 9S0 CLR 27/002 A2995 R0K T02701020 0ADISHF
BOI,9/24/2020 1:15,-116.2406,43.5667,0,0,0,120,5,0,29.95,0,8,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 240115Z AUTO 12005KT 8S0 CLR 27/002 A2995 R0K T02701020 0ADISHF
