,Date,DollarsPerMBTU
830,"Apr 28, 2000",3.09
831,"May 01, 2000",3.16
832,"May 02, 2000",3.2
833,"May 03, 2000",3.18
834,"May 04, 2000",3.09
835,"May 05, 2000",3.11
836,"May 08, 2000",3.12
837,"May 09, 2000",3.25
838,"May 10, 2000",3.2
839,"May 11, 2000",3.37
840,"May 12, 2000",3.35
841,"May 15, 2000",3.37
842,"May 16, 2000",3.45
843,"May 17, 2000",3.49
844,"May 18, 2000",3.73
845,"May 19, 2000",3.76
846,"May 22, 2000",3.95
847,"May 23, 2000",3.85
848,"May 24, 2000",3.94
849,"May 25, 2000",4.18
850,"May 26, 2000",4.29
851,"May 30, 2000",4.35
852,"May 31, 2000",4.52
853,"Jun 01, 2000",4.39
854,"Jun 02, 2000",4.21
855,"Jun 05, 2000",4.17
856,"Jun 06, 2000",4.48
857,"Jun 07, 2000",4.23
858,"Jun 08, 2000",3.96
859,"Jun 09, 2000",4.14
860,"Jun 12, 2000",4.22
861,"Jun 13, 2000",4.27
862,"Jun 14, 2000",4.16
863,"Jun 15, 2000",4.38
864,"Jun 16, 2000",4.45
865,"Jun 19, 2000",4.38
866,"Jun 20, 2000",4.02
867,"Jun 21, 2000",4.14
868,"Jun 22, 2000",4.44
869,"Jun 23, 2000",4.42
870,"Jun 26, 2000",4.37
871,"Jun 27, 2000",4.55
872,"Jun 28, 2000",4.44
873,"Jun 29, 2000",4.25
874,"Jun 30, 2000",4.36
875,"Jul 03, 2000",4.36
876,"Jul 05, 2000",4.24
877,"Jul 06, 2000",4.02
878,"Jul 07, 2000",4.0
879,"Jul 10, 2000",4.19
880,"Jul 11, 2000",4.17
881,"Jul 12, 2000",4.29
882,"Jul 13, 2000",4.08
883,"Jul 14, 2000",4.17
884,"Jul 17, 2000",4.13
885,"Jul 18, 2000",3.99
886,"Jul 19, 2000",4.07
887,"Jul 20, 2000",3.86
888,"Jul 21, 2000",3.88
889,"Jul 24, 2000",3.74
890,"Jul 25, 2000",3.63
891,"Jul 26, 2000",3.59
892,"Jul 27, 2000",3.75
893,"Jul 28, 2000",3.89
894,"Jul 31, 2000",3.75
895,"Aug 01, 2000",3.78
896,"Aug 02, 2000",4.05
